verse_key,version_id,eng,local
MAT.16.11,255,Dont you know that I wasnt talking about bread? But be on your guard for the yeast of the Pharisees and Sadducees.,"Ntogyi sʋ ɩmɔkʋwankɩ mlɩ ánɩ́ megyi bodobodo ɩwɩ asʋn ndɛblɩ? Bla ndɛ mlɩ bla mbɛɛ, Mlɩkɩ wanklaan Farisifɔ pʋ́ Sadukifɔ bodobodotu-afasʋ."
MAT.16.12,255,"Then they understood that he wasnt telling them to be on their guard for yeast used in making bread. No, he was telling them to watch out for the teaching of the Pharisees and Sadducees.","Ɩnʋ asa ɩlɔwankɩ amʋ́ ánɩ́ megyi Bodobodotu-afa asʋn ɔdɛblɩ, mboun amʋ́ atosunahɛ."
MAT.16.13,255,"Now when Jesus came to the area of Caesarea Philippi, he asked his disciples, Who do people say the Human One is.","Brɛá Yesu lowie Kaesarea Filipi nsaɩntɔ a, ɔlɛfɩtɛ mʋ akasɩpʋ ɔbɛɛ, Ma aha bɛɛ mɩ, Nyankpʋsa-Mʋ-Bi anfɩ ngyi."
MAT.16.14,255,"They replied, Some say John the Baptist, others Elijah, and still others Jeremiah or one of the other prophets.","Bɛlɛ mʋ́ ɔnɔ bɛɛ, Akʋ bɛɛ, fʋgyi Asu Ɔbɔpʋ Yohane. Akʋ bɛɛ, Bulu Ɔnɔsʋ Ɔtɔɩpʋ Elia . Akʋ ɛ bɛɛ, Yeremia ntɛ Bulu ɔnɔsʋ ɔtɔɩpʋ bamba ɔkʋ."
MAT.16.15,255,"He said, And what about you? Who do you say that I am.","Mʋʋ ɔlɛfɩtɛ amʋ́ ɔbɛɛ, Mlɩ ɛ mɛ? Mlɩa mɩgyi ma."
MAT.16.16,255,"Simon Peter said, You are the Christ, the Son of the living God.","Simon Petro lɛlɛ mʋ́ ɔnɔ ɔbɛɛ, Fʋgyi Kristo, nɩ. Bulu Ɔkɩankpapʋ amʋ mʋ Bi."
MAT.16.17,255,"Then Jesus replied, Happy are you, Simon son of Jonah, because no human has shown this to you. Rather my Father who is in heaven has shown you.","Ɩnʋ Yesu lɛbla mʋ ɔbɛɛ, Bulu layula fʋ Simon, Yona mʋ bi, tsufɛ megyi nyankpʋsa ɔkʋkʋ lɛlɛ ɔnɔkwalɩ anfɩ ɔwan suna fʋ. Mɩ Sɩ amʋʋ ɔbʋ ɔsʋsʋ amʋ nɩ."
MAT.16.18,255,I tell you that you are Peter. And Ill build my church on this rock. The gates of the underworld wont be able to stand against it.,"Ɩnɩ sʋ mɩ ɛ ndɛ fʋ bla mbɛɛ, fʋ ɩda gyi Petro. Mʋ́ asɩ gyi, Bʋta.> Bʋta anfɩsʋ néyi mɩ ɔpasua dɩnka nɩ. Lowu tumi mɛ́ɛtalɩ gyi mʋ́sʋ ɛkɛkɛɛkɛ."
MAT.16.19,255,Ill give you the keys of the kingdom of heaven. Anything you fasten on earth will be fastened in heaven. Anything you loosen on earth will be loosened in heaven.,"Nɔ́pʋ Bulu iwiegyi amʋ asaafɩ wa fʋ ɩbɩtɔ. Asʋngyiasʋn ánɩ́ fékina ɔsʋlʋ anfɩsʋ a, Bulu ɛ obékina mʋ́ ɔsʋsʋ. Mʋ́á fótsula a, Bulu ɛ obótsula mʋ́sʋ ɔsʋsʋ."
MAT.16.20,255,Then he ordered the disciples not to tell anybody that he was the Christ.,"Ɩnʋ ɔlɛda amʋ́ ɔla kpakpaakpa ɔbɛɛ, bʋmábla ɔhaa ánɩ́ mʋgyi Kristo amʋ."
MAT.16.21,255,"From that time Jesus began to show his disciples that he had to go to Jerusalem and suffer many things from the elders, chief priests, and legal experts, and that he had to be killed and raised on the third day.","Tsu brɛ amʋsʋ a, Yesu lefi asɩ ɔdɛ asʋntɔ lɛ suna amʋ́ ɔbɛɛ, Ilehian ánɩ́ mɔ́yɔ Yerusalem yowun ɩwɩɔsɩn tsɔtsɔɔtsɔ Yudafɔ ahandɛ, Bulu igyi ahapʋ dɛhɛn pʋ́ Mose mbla asunapʋ ɩbɩtɔ. Bɔ́mɔ mʋ, tamɛ Bulu ɔbɛ́lakʋsʋa mʋ ɛkɛ sasɩ tsu afulitɔ."
MAT.16.22,255,"Then Peter took hold of Jesus and, scolding him, began to correct him: God forbid, Lord! This wont happen to you.","Mʋ́ sʋ Petro lɛtɩ mʋ ya ɩtsɛtɔ, yɛka mʋ itin ɔbɛɛ, Mɩ Wie, Bulu ogya mʋ́ tɛɩa fʋ ɩwɩ. Ɩnɩ mába fʋsʋ ɛkɛkɛɛkɛ."
MAT.16.23,255,"But he turned to Peter and said, Get behind me, Satan. You are a stone that could make me stumble, for you are not thinking Gods thoughts but human thoughts.","Ɩnʋ ɔlɛdamli bla Petro ɔbɛɛ, Satan , natɩ tɛɩ mɩsʋ! Fʋdɛ mɩ ɔkpa tin. Megyi tɔá Bulu dɛgywɩɩn fʋdɛgywɩɩn, anyankpʋsa klɛ fʋdɛgywɩɩn."
MAT.16.24,255,"Then Jesus said to his disciples, All who want to come after me must sayno to themselves, take up their cross, and follow me.","Mʋʋ ɔlɛbla mʋ akasɩpʋ amʋ ɔbɛɛ, Nɩ ɔkʋ dekleá obóbuo mɩ a, osi tɔá otekle bwɛ, otsu mʋ oyikpalihɛ bobuo mɩ."
MAT.16.25,255,All who want to save their lives will lose them. But all who lose their lives because of me will find them.,"Tsufɛ nɩ ɔkʋ lɛprɩ mʋ nkpa a, ɩbɔ́hʋlɩ mʋ. Tamɛ nɩ ɔkʋ lesi mʋ nkpa ha mɩ sʋ a, ɔbɛ́lanya nkpa ánɩ́ ɩtamata."
MAT.16.26,255,Why would people gain the whole world but lose their lives? What will people give in exchange for their lives?.,"Nɩ ɔkʋ onya ɔyɩtɔ atɔ fɛ́ɛ́, tamɛ ɔhʋlɩ mʋ ɔkla a, labi mɔmʋ ɩlɔwa ha mʋ? Ntɛ ntɔ ɔha ɔbɛ́talɩ pʋtsɛ mʋ nkpa?."
MAT.16.27,255,For the Human One is about to come with the majesty of his Father with his angels. And then he will repay each one for what that person has done.,"Tsufɛ mɩ, Nyankpʋsa-Mʋ-Bi anfɩ nɛ́ba mɩ Sɩ numnyamtɔ, mɩa mʋ abɔpʋ. Ɩnʋ nɛ́ka ɔhagyiɔha ɩkɔ alɩá mʋ tsiatɔ gyi nɩ."
MAT.16.28,255,I assure you that some standing here wont die before they see the Human One coming in his kingdom.,"Ɔnɔkwalɩ ndɛ mlɩ bla. Akʋ bʋbʋ mlɩtɔ nfɩá bʋmóowu, yɔfʋn brɛá bawun ánɩ́ mɩ, Nyankpʋsa-Mʋ-Bi anfɩ nɛba mɩ iwie ogyikpa."
MAT.1.1,255,"A record of the ancestors of Jesus Christ, son of David, son of Abraham.","Yesu Kristo, Owie Dawid mʋ na, Abraham mʋ na amʋ otuntufla nɩ."
MAT.1.2,255,Abraham was the father of Isaac. Isaac was the father of Jacob. Jacob was the father of Judah and his brothers.,Abraham lɔkwɩɩ Isakɩ. Isakɩ lɔkwɩɩ Yakob. Yakob lɔkwɩɩ Yuda mʋa mʋ apio yinhɛ.
MAT.1.3,255,"Judah was the father of Perez and Zerah, whose mother was Tamar. Perez was the father of Hezron. Hezron was the father of Aram.",Yuda lɔkwɩɩ Peres mʋa Sera. Amʋ́ yin gyi Tamar. Peres lɔkwɩɩ Hesron. Hesron lɔkwɩɩ Ram.
MAT.1.4,255,Aram was the father of Amminadab. Amminadab was the father of Nahshon. Nahshon was the father of Salmon.,Ram lɔkwɩɩ Aminadab. Aminadab lɔkwɩɩ Nahson. Nahson lɔkwɩɩ Salmon.
MAT.1.5,255,"Salmon was the father of Boaz, whose mother was Rahab. Boaz was the father of Obed, whose mother was Ruth. Obed was the father of Jesse.",Salmon lɔkwɩɩ Boas. Boas mʋ yin gyi Rahab. Boas lɔkwɩɩ Obed. Obed mʋ yin gyi Rut. Obed lɔkwɩɩ Yisai.
MAT.1.6,255,"Jesse was the father of David the king. David was the father of Solomon, whose mother had been the wife of Uriah.",Yisai lɔkwɩɩ Owie Dawid. Owie Dawid lɔkwɩɩ Salomo. Salomo mʋ yin gyi ɔtsɩ ɔkʋá tɛkɩ ogyi Uria mʋ ka.
MAT.1.7,255,Solomon was the father of Rehoboam. Rehoboam was the father of Abijah. Abijah was the father of Asaph.,Salomo lɔkwɩɩ Rehabeam. Rehabeam lɔkwɩɩ Abia. Abia lɔkwɩɩ Asa.
MAT.1.8,255,Asaph was the father of Jehoshaphat. Jehoshaphat was the father of Joram. Joram was the father of Uzziah.,Asa lɔkwɩɩ Yehosafat. Yehosafat lɔkwɩɩ Yoram. Yoram lɔkwɩɩ Usia.
MAT.1.9,255,Uzziah was the father of Jotham. Jotham was the father of Ahaz. Ahaz was the father of Hezekiah.,Usia lɔkwɩɩ Yotam. Yotam lɔkwɩɩ Ahas. Ahas lɔkwɩɩ Hiskia.
MAT.1.10,255,Hezekiah was the father of Manasseh. Manasseh was the father of Amos. Amos was the father of Josiah.,Hiskia lɔkwɩɩ Manase. Manase lɔkwɩɩ Amon. Amon lɔkwɩɩ Yosia.
MAT.1.11,255,Josiah was the father of Jechoniah and his brothers. This was at the time of the exile to Babylon.,"Yosia lɔkwɩɩ Yekonia mʋa mʋ apio yinhɛ. Mʋ brɛsʋ bɛkɩta Israelfɔ, hɩɛ amʋ́ bɛɛ bʋyetsia Babilon ɔmátɔ nɩ."
MAT.1.12,255,After the exile to Babylon: Jechoniah was the father of Shealtiel. Shealtiel was the father of Zerubbabel.,"Amʋ́ Babilon yɔtɔ a, Yekonia lɔkwɩɩ Sealtiel. Sealtiel lɔkwɩɩ Serubabel."
MAT.1.13,255,Zerubbabel was the father of Abiud. Abiud was the father of Eliakim. Eliakim was the father of Azor.,Serubabel lɔkwɩɩ Abihud. Abihud lɔkwɩɩ Eliakim. Eliakim lɔkwɩɩ Asor.
MAT.1.14,255,Azor was the father of Zadok. Zadok was the father of Achim. Achim was the father of Eliud.,Asor lɔkwɩɩ Sadok. Sadok lɔkwɩɩ Akim. Akim lɔkwɩɩ Elihud.
MAT.1.15,255,Eliud was the father of Eleazar. Eleazar was the father of Matthan. Matthan was the father of Jacob.,Elihud lɔkwɩɩ Eleasar. Eleasar lɔkwɩɩ Matan. Matan lɔkwɩɩ Yakob.
MAT.1.16,255,"Jacob was the father of Joseph, the husband of Mary—of whom Jesus was born, who is called the Christ.","Yakob lɔkwɩɩ Yosef , Yosef letsia Maria . Maria lɔkwɩɩ Yesu. Yesu gyi Kristo , nɩ."
MAT.1.17,255,"So there were fourteen generations from Abraham to David, fourteen generations from David to the exile to Babylon, and fourteen generations from the exile to Babylon to the Christ.","Mʋ́ sʋ tsu Abrahamsʋ bɔtʋ Owie Dawidsʋ bʋgyi anain otuntufla duana. Tsu Dawidsʋ bɔtʋ brɛá bɔyɔ Babilon ɔmátɔ ɛ bʋgyi anain otuntufla duana. Asa tsu amʋ́ Babilon yɔtɔ bɔtʋ Kristo, kwɩɩsʋ ɛ bʋgyi anain otuntufla duana."
MAT.1.18,255,"This is how the birth of Jesus Christ took place. When Mary his mother was engaged to Joseph, before they were married, she became pregnant by the Holy Spirit.","Ɔkpa anfɩsʋ Yesu Kristo kwɩɩ lɔtsʋn nɩ. Bɔpʋ Maria ha Yosef bɛɛ otsia. Tamɛ asa bétsia, abʋfia ɔtsɩ mʋa oyin a, bowun ánɩ́ Maria dɛ ɔmɛ́ Ɔŋɛ Wankɩhɛ tumitɔ."
MAT.1.19,255,"Joseph her husband was a righteous man. Because he didnt want to humiliate her, he decided to call off their engagement quietly.","Mʋ klu Yosef a, mʋ asʋn da ɔkpa, tamɛ omekleá ɔbɔ́wa mʋ pɛlɩtɔ. Mʋ́ sʋ ɔlɔbwɛ agywɩɩn ánɩ́ obékina mʋ ŋaintɔ."
MAT.1.20,255,"As he was thinking about this, an angel from the Lord appeared to him in a dream and said, Joseph son of David, dont be afraid to take Mary as your wife, because the child she carries was conceived by the Holy Spirit.","Tamɛ brɛá ɔdɛ mʋ́ agywɩɩn bwɛ a, kɩ, Bulu-ɔbɔpʋ ɔkʋ lɛlɛ ɩwɩ ɔwan suna mʋ okudetɔ, bla mʋ ɔbɛɛ, Yosef, Dawid mʋ na, mánya pɛlɩá fɛ́kpa fʋ ka Maria ba fʋ wa, tsufɛ ɔmɛ́ amʋʋ ɔdɛ amʋ itsu Ɔŋɛ Wankɩhɛ tumitɔ."
MAT.1.21,255,"She will give birth to a son, and you will call him Jesus, because he will save his people from their sins.","Ɔbɔ́kwɩɩ obiyimbi, bɛ́dɩnka mʋ ɩda Yesu. Tsufɛ mʋ ɔbɛ́lɛ mʋ aha tsu amʋ́ lakpantɔ nɩ."
MAT.1.22,255,Now all of this took place so that what the Lord had spoken through the prophet would be fulfilled.,Ɩnɩ lɛha Bulu asʋn amʋʋ ɔlɛblɩ tsʋn mʋ ɔnɔsʋ ɔtɔɩpʋsʋ amʋ ɩlɛba mʋ́tɔ.
MAT.1.23,255,"Look! A virgin will become pregnant and give birth to a son, And they will call him, Emmanuel.","Ɔbɛɛ, Kɩ, obitebiá ɔmɔkʋyɔ oyin wa kɩ obénya ɔmɛ́. Ɔbɔ́kwɩɩ obiyimbi, bɛ́dɩnka mʋ ɩda Imanuel."
MAT.1.24,255,"When Joseph woke up, he did just as an angel from God commanded and took Mary as his wife.","Brɛá Yosef letsinki a, olegyi asʋn amʋʋ Bulu-ɔbɔpʋ amʋ lɛbla mʋ amʋsʋ. Oletsia Maria, kpaɩn mʋ."
MAT.1.25,255,But he didnt have sexual relations with her until she gave birth to a son. Joseph called him Jesus.,"Tamɛ ɔmɔpʋ ɩbɩ da Maria, kpɛfʋn brɛá ɔlɔkwɩɩ mʋ bi yinhɛ gyankpapʋ, ɔlɛdɩnka mʋ ɩda Yesu."
MAT.9.1,255,"Boarding a boat, Jesus crossed to the other side of the lake and went to his own city.","Mʋ́ sʋ Yesu leyinki wie ɔklʋntɔ, fa ɔpʋ amʋ yɔ wulu amʋʋ otsie mʋ́tɔ amʋsʋ ."
MAT.9.2,255,"People brought to him a man who was paralyzed, lying on a cot. When Jesus saw their faith, he said to the man who was paralyzed, Be encouraged, my child, your sins are forgiven.","Ɩnʋ a, akʋ bɔsʋra tsukʋlɛ osinpʋ akpasʋ ba mʋ. Brɛá Yesu lowun ánɩ́ bahɔ mʋ gyi a, ɔlɛbla tsukʋlɛ osinpʋ amʋ ɔbɛɛ, Mɩ bi, klʋn ɩdɩ fʋ asɩ. Nasi fʋ lakpan kie fʋ."
MAT.9.3,255,"Some legal experts said among themselves, This man is insulting God.","Ɩnʋ Mose mbla asunapʋ akʋá bʋtsie ɩnʋ bɛblɩ wa nwuntɔ bɛɛ, Oyin anfɩ labɔ mbusuo."
MAT.9.4,255,"But Jesus knew what they were thinking and said, Why do you fill your minds with evil things?.","Yesu lɛbɩ amʋ́ agywɩɩn. Mʋ́ sʋ ɔlɛfɩtɛ amʋ́ ɔbɛɛ, Ntogyi sʋ mlɩdɛ ɩnɩ odu gywɩɩn?."
MAT.9.5,255,"Which is easier—to say, Your sins are forgiven, or to say, Get up and walk?.",Mɔmʋ bɔ́wa ablɩlɛ dʋn? Nasi fʋ lakpan kie fʋ.> ntɛ Kʋsʋ tsu fʋ akpa afʋnatɩ?>.
MAT.9.6,255,"But so you will know that the Human One has authority on the earth to forgive sins—he said to the man who was paralyzed—Get up, take your cot, and go home.","Tamɛ ndekleá mlɩbɩ ánɩ́ mɩ, Nyankpʋsa-Mʋ-Bi anfɩ mbʋ tumi ɔyɩ anfɩtɔ si aha lakpan kie amʋ́. Ɩnʋ ɔlɛbla tsukʋlɛ osinpʋ amʋ ɔbɛɛ, Ndɛ fʋ bla mbɛɛ, kʋsʋ. Tsu fʋ akpa afʋnatɩ yɔ woyitɔ."
MAT.9.7,255,The man got up and went home.,Ɩnʋ ɔlɔkʋsʋ natɩ yɔ woyitɔ.
MAT.9.8,255,"When the crowds saw what had happened, they were afraid and praised God, who had given such authority to human beings.","Ɩnɩ lɔwa amʋ́ fɛ́ɛ́ wanwan, bɛkanfʋ Bulu ánɩ́ alapʋ tumiá igyi alɩ ha anyankpʋsa."
MAT.9.9,255,"As Jesus continued on from there, he saw a man named Matthew sitting at a kiosk for collecting taxes. He said to him, Follow me, and he got up and followed him.","Brɛá Yesu lɔpʋ ɔyɔ a, olowun lampoo ɔhɔpʋ ɔkʋá bʋtɛtɩ mʋ Mateo tsie lampoo ɔhɔkpa. Mʋʋ ɔlɛbla mʋ ɔbɛɛ, Bobuo mɩ. Ɩnʋnʋ Mateo lɔkʋsʋ buo mʋ."
MAT.9.10,255,"As Jesus sat down to eat in Matthews house, many tax collectors and sinners joined Jesus and his disciples at the table.",Mateo lɛtɩ Yesu mʋa mʋ akasɩpʋ atɔ ogyikpa mʋ woyitɔ. Lampoo ahɔpʋ pʋ́ lakpan abwɛpʋ tsɔtsɔɔtsɔ bɛba atɔ amʋ ogyikpa.
MAT.9.11,255,"But when the Pharisees saw this, they said to his disciples, Why does your teacher eat with tax collectors and sinners.","Farisifɔ amʋ benya wun amʋ́ alɩ, bɛfɩtɛ mʋ akasɩpʋ amʋ bɛɛ, Ntogyi sʋ mlɩ osunapʋ mʋa aha anfɩ odu bʋtɔwa ɩbɩ gyi atɔ."
MAT.9.12,255,"When Jesus heard it, he said, Healthy people dont need a doctor, but sick people do.","Yesu lonu asʋn anfɩ, ɔlɛbla amʋ́ ɔbɛɛ, Alɔpʋ lehian ɩlɔ ɔtsapʋ, megyi aha ánɩ́ ɩwɩ bʋ amʋ́ ɔnlɩn."
MAT.9.13,255,"Go and learn what this means: I want mercy and not sacrifice . I didnt come to call righteous people, but sinners.","Mlɩyɔ amlɩyɛfɩtɛ Bulu asʋn anfɩ bɔwanlɩn tswɩ anfɩ asɩ. Bɛɛ, Nwewun ntekle, megyi igyiha.> Mmɛba aha wanklaan ɔtɩkpa, lakpan abwɛpʋ ɔtɩkpa nɛba."
MAT.9.14,255,"At that time Johns disciples came and asked Jesus, Why do we and the Pharisees frequently fast, but your disciples never fast.","Ɛkɛ ɔkʋ Asu Ɔbɔpʋ Yohane akasɩpʋ bɛba Yesu wa bɛfɩtɛ mʋ bɛɛ, Ntogyi sʋ anɩa Farisifɔ anɩtɛklɩ ɔnɔ , tamɛ fʋ akasɩpʋ mʋ́ bʋtamaklɩ ɔnɔ."
MAT.9.15,255,"Jesus responded, The wedding guests cant mourn while the groom is still with them, can they? But the days will come when the groom will be taken away from them, and then theyll fast.","Yesu lɛlɛ mʋ́ ɔnɔ ɔbɛɛ, Ɔtsɩ ɔkpaɩnpʋ anyawieá bʋbʋ mʋ wa bégyi awɩrɛhɔ? Ɛkɛkɛɛkɛ! Tamɛ ɛkɛ kʋ bɛ́ba ánɩ́ bɛ́kpa ɔka otsiapʋ amʋ natɩ si amʋ́. Alɩ nkɛ amʋtɔ bɛ́klɩ ɔnɔ nɩ."
MAT.9.16,255,"No one sews a piece of new, unshrunk cloth on old clothes because the patch tears away the cloth and makes a worse tear.","Ɔhaa tamapʋ tati pɔpwɛ tan tati dada. Tsufɛ tati pɔpwɛ amʋ bɛkpɩkpɩ tsii dada amʋ kʋ lɛ, ha ɔtankpa ɩnʋ bɛ́latɛɩ tsɩa."
MAT.9.17,255,"No one pours new wine into old wineskins. If they did, the wineskins would burst, the wine would spill, and the wineskins would be ruined. Instead, people pour new wine into new wineskins so that both are kept safe.","Alɩ kɛn bʋtamapʋ nta pɔpwɛ wa ɔwʋlʋ-kpakpa kɛntɛ wuhɛtɔ nɩ. Nta pɔpwɛ amʋ ibófu fa kɛntɛ amʋ, tsitsa, ibéyinta kɛntɛ amʋ ɛ. Ɩnɩ sʋ ɔwʋlʋ-kpakpa kɛntɛ pɔpwɛtɔ bʋtɔpʋ nta pɔpwɛ wa, mɛnɩ mʋ́ anyɔ amʋ fɛ́ɛ́ bétsia."
MAT.9.18,255,"While Jesus was speaking to them, a ruler came and knelt in front of him, saying, My daughter has just died. But come and place your hand on her, and shell live.","Brɛá Yesu dɛtɔɩ a, Yudafɔ ofiakpa ɔhandɛ ɔkʋ lɛba bɛda akpawunu mʋ ayabitɔ, kokoli mʋ ɔbɛɛ, Mɩ bi tsɩhɛ lawu seseesei, tamɛ ba afʋbɔpʋ ɩbɩ dɩnka mʋsʋ onya nkpa."
MAT.9.19,255,So Jesus and his disciples got up and went with him.,"Mʋ́ sʋ Yesu lɔkʋsʋ, mʋa mʋ akasɩpʋ bobuo ɔhandɛ amʋ."
MAT.9.20,255,Then a woman who had been bleeding for twelve years came up behind Jesus and touched the hem of his clothes.,"Ɔtsɩ ɔkʋá obugya dɛ mʋ wʋlɩ nfi duanyɔ nɩ lɔtsʋn yɔ Yesu ɔma, pʋ ɩbɩ da mʋ tati osiebi."
MAT.9.21,255,"She thought, If I only touch his robe Ill be healed.","Tsufɛ ɔlɛblɩ wa mʋ nwuntɔ ɔbɛɛ, Nɩ nɔpʋ ɩbɩ da mʋ tati kpan a, ɩlɔ bési mɩ."
MAT.9.22,255,"When Jesus turned and saw her, he said, Be encouraged, daughter. Your faith has healed you. And the woman was healed from that time on.","Yesu lɛdamli kɩ mʋ, bla mʋ ɔbɛɛ, Mɩ bi, klʋn ɩdɩ fʋ asɩ. Fʋ hogyi latsa fʋ ɩlɔ. Ɩnʋnʋ ɔtsɩ amʋ ɩwɩ lɔwa mʋ ɔnlɩn."
MAT.14.1,255,At that time Herod the ruler heard the news about Jesus.,Galilea ɔmásʋ ogyipʋ Herode lonu Yesu ɩwɩ asʋn alɩ brɛ amʋtɔ.
MAT.9.23,255,"When Jesus went into the rulers house, he saw the flute players and the distressed crowd.","Brɛá olowie ɔhandɛ amʋ woyitɔ a, olowun ɩkpɛ afʋlɩpʋ, nu awɩrɛhɔ agyipʋ amʋ okitikiti."
MAT.14.2,255,"He said to his servants, This is John the Baptist. Hes been raised from the dead. This is why these miraculous powers are at work through him.","Mʋʋ ɔlɛbla mʋ asumpʋ ɔbɛɛ, Asu Ɔbɔpʋ Yohane amʋ nɩ. Mʋlakʋsʋ tsu afulitɔ. Mʋ́ sʋ ɔdɛ ofula anfɩ odu bwɛ nɩ."
MAT.9.24,255,"He said, Go away, because the little girl isnt dead but is asleep; but they laughed at him.","Olegya amʋ́ ɔbɛɛ, Mlɩdalɩ nfɩ! Otsibi amʋ mɔkʋwu, dɩdɩ ɔdɛ. Aha amʋ bɔmɔsɩ mʋ."
MAT.14.3,255,"Herod had arrested John, bound him, and put him in prison because of Herodias, the wife of Herods brother Philip.","Brɛ kʋtɔ a, Yohane letsia bla Owie Herode ɔbɛɛ, mbla mɛha ɔkpa ánɩ́ otsia mʋ pio Filipo mʋ ka Herodia. Ɩnɩ sʋ Herode lɛha bɛkɩta Yohane, wa mʋ ɩkan, pʋ mʋ wa obu."
MAT.9.25,255,"After he had sent the crowd away, Jesus went in and touched her hand, and the little girl rose up.","Brɛá amʋ́ fɛ́ɛ́ bɛdalɩ ba wunsɩnɛsʋ a, Yesu lebitiwie obu amʋʋ otsibi amʋ da mʋ́tɔ amʋtɔ yɛkɩta mʋ ɩbɩ, ɔlɔkʋsʋ."
MAT.14.5,255,"Although Herod wanted to kill him, he feared the crowd because they thought John was a prophet.","Ɔlɔbwɛ agywɩɩn ánɩ́ ɔbɔ́mɔ Yohane, tamɛ olenya aha amʋ ifu, tsufɛ bʋtobu Yohane ánɩ́ Bulu ɔnɔsʋ ɔtɔɩpʋ ogyi."
MAT.9.26,255,News about this spread throughout that whole region.,Asʋn anfɩ lɛklɛɩ wa ɔmá amʋtɔ fɛ́ɛ́.
MAT.14.6,255,But at Herods birthday party Herodias daughter danced in front of the guests and thrilled Herod.,"Tamɛ ɛkɛ ɔkʋá Owie Herode dɛ mʋ ɔkwɩɩkɛ gyi a, mʋ ka Herodia mʋ bi tsɩhɛ lobowie ɔbʋntɔ tsa Herode mʋa mʋ ahandɛ ansɩtɔ. Mʋ tsa amʋ lɔwa owie amʋ ansigyi."
MAT.9.27,255,"As Jesus departed, two blind men followed him, crying out, Show us mercy, Son of David.","Yesu lɛdalɩ ɔyɔ a, ansibi abwiepʋ abanyɔ akʋ bobuo mʋ, bʋdɛ okitikiti sʋra kpoli mʋ bɛɛ, Owie Dawid mʋ na, wun anɩ nwɛ."
MAT.14.7,255,Then he swore to give her anything she asked.,"Mʋ́ sʋ ɔlɛka ntam ɔbɛɛ, ɔbɛ́ha mʋ togyitɔá odekle."
