verse_key,version_id,eng,local
MAT.10.3,1795,Philip; and Bartholomew; Thomas; and Matthew the tax collector; James the son of Alphaeus; and Thaddaeus.,"na Filipo na Batolomeo na Tomase na Mateo ŋon nafɔ ɔ yɛɛ lempoolɛɛre e nɛ, na Alfeose bu Gyemisi na Tadeose."
MAT.10.4,1795,"Simon the Cananaean; and Judas, who betrayed Jesus.","na Simɔn ŋon ɔ ne gyae ɔ balaŋ nideli nɛ, na Gyudase Isekarɔte ŋon waa kaa lese Yesu fa nɛ."
MAT.10.5,1795,"Jesus sent these twelve out and commanded them, Dont go among the Gentiles or into a Samaritan city.","Mena kpilala kufu bala kɛwɔ te Yesu kpilawɔ te ɔ faree wɔ nyiaa, Ɛ na gyu balaŋ baŋ ba te yɛɛ Gyudatenawɔ ya nɛ gyaŋ ya, te ɛ na gyu Samariatena mɔ donɔɔ kamasɛ man ya."
MAT.10.6,1795,"Go instead to the lost sheep, the people of Israel.",Mɔna ɛ taŋgbɛɛ gyu Iseraetena baŋ gyaŋ. Be yɛɛ ŋgba namense baŋ bɔɔ yoo nɛ.
MAT.10.7,1795,"As you go, make this announcement: The kingdom of heaven has come near.","Ɛ gyu na ɛ kolosi Wurubuarɛ nombia fa wɔ nyiaa, Wurubuarɛ gyoori keŋ ta benaa."
MAT.10.8,1795,"Heal the sick, raise the dead, cleanse those with skin diseases, and throw out demons. You received without having to pay. Therefore, give without demanding payment.","Ɛ kyɔ kaweesetena na ɛ ke gyuusu balaŋ baŋ bɔɔ yekee nɛ, na ɛ ke kyɔ baŋ bɛɛ wee kawee yayam nɛ, na ɛ ke gegi feliŋkumɛɛ lee balaŋ man. Ba moo mena doŋ kei fa ŋon bo yakaa keŋ ɛ te tɔ kom ya, mena dɔɔ ɛmɛɛ mɔ ɛ mo fa wɔ yakaa keŋ ɛ na lɛɛ wɔ kolo ya."
MAT.10.9,1795,"Workers deserve to be fed, so dont gather gold or silver or copper coins for your money belts to take on your trips.",Ɛ na mo kɔba na kɔba tela ya.
MAT.10.10,1795,Dont take a backpack for the road or two shirts or sandals or a walking stick.,"Ɛ na mo akpo ya, te ɛ na mo kegba alate yaa nkyokota alate yaa gbutu alate tela ya. Nawolo nyi kaboena nyi baa tɔ tomyɛɛre kamasɛ kom."
MAT.10.11,1795,"Whatever city or village you go into, find somebody in it who is worthy and stay there until you go on your way.","Donɔɔ yaa akuraa kamasɛ keŋ man ɛ gyoo nɛ, ɛ taŋgbɛɛ bɔɔse walaŋ ŋon ɔ kaboena te waa lɛɛ ŋon nɛ dɔɔ, na ɛ ke kyaa ɔ gyaŋ kaboena e ka mo lee donɔɔ kenaŋ man."
MAT.10.12,1795,"When you go into a house, say, Peace.","Ɛ gyoo dekpaŋalaŋ kenaŋ man nɛ, ɛ do dekpaŋalaŋmantena baŋ nɔɔ nyiaa, Wurubuarɛ wosefɛɛreŋ dɛɛ kyaa ɛ man."
MAT.10.13,1795,"If the house is worthy, give it your blessing of peace. But if the house isnt worthy, take back your blessing.","Nyi akpaa dekpaŋalaŋmantena benaŋ de lɛɛ ŋon nideli na, ɛ sola Wurubuarɛ wosefɛɛreŋ fa wɔ. Te akpaa ba te lɛɛ ŋon nideli ya na, ɛ yela wosefɛɛreŋ keŋ ka bese kɔŋ ɛ gyaŋ."
MAT.10.14,1795,"If anyone refuses to welcome you or listen to your words, shake the dust off your feet as you leave that house or city.","Mɔna donɔɔ yaa akuraa kamasɛ keŋ ke man balaŋ de bɛɛ ba te lɛɛ ŋon ya, yaa be te nyii ɛ nombia ŋan ya nɛ, nyi akpaa ɛ na lee botɔɔ na ɛ kpiisi ɛ nawɔɔ aŋasa lɔ wɔ, na kawola nyi be ta fom Wurubuarɛ."
MAT.10.15,1795,I assure you that it will be more bearable for the land of Sodom and Gomorrah on Judgment Day than it will be for that city.,"Ampaŋ yaa mɛɛ yako ŋon nyi wee keŋ Wurubuarɛ waa di balaŋ nombia nɛ, waa naase mena balaŋ benaŋ diyem kela Sodom na Gomoratena diyem keŋ bɔɔ naa kaalaŋ nɛ."
MAT.10.16,1795,"Look, Im sending you as sheep among wolves. Therefore, be wise as snakes and innocent as doves.","Ɛ kɛɛ, mee kpila ŋon baa ŋgba namense nɛ, nyi yaa gyu gbougbouse man. Mena dɔɔ ɛ yela ɛ sia ke kara ŋgba doma nɛ, na ɛ ke yɔkɔse ɛ wose ŋgba awuluŋna nɛ."
MAT.10.17,1795,Watch out for people—because they will hand you over to councils and they will beat you in their synagogues.,"Mena dɔɔ ɛ kɛɛ ɛ wose man nideli lee balaŋ wose man. Nawolo nyi baa mo ŋon gyu kegyiise siaman na baa di ɛ nombia, na baa tuku ŋon bɔ ɔsom denɛɛ man."
MAT.10.18,1795,They will haul you in front of governors and even kings because of me so that you may give your testimony to them and to the Gentiles.,"Lee maŋ dɔɔ, baa mo ŋon gyu tɛɛle kegyiise na gyooneŋ siaman. Kei gyae ke yela ɛ ke nyiŋ gbɛɛ kolosi Wurubuarɛ nombia ŋan fa wɔ, na baŋ ba te yɛɛ Gyudatenawɔ ya nɛ."
MAT.10.19,1795,"Whenever they hand you over, dont worry about how to speak or what you will say, because what you can say will be given to you at that moment.","Mɔna nyi akpaa be kyaŋ ŋon ka seŋ be siaman nɛ, ɛ na wɔlɛɛ na kpene keŋ ɛ ke yako, na mena keŋ ɛ ke yako ke ya. Debaŋ kenaŋ de lii nɛ, Wurubuarɛ waa wola ŋon kpene keŋ ɛ ke yako."
MAT.10.20,1795,"You arent doing the talking, but the Spirit of my Father is doing the talking through you.",Nawolo nyi na ɛmɛɛ ne gyae la ɛ ke kolosi ya. Wurubuarɛ feliŋ ŋon ne gyae la waa ta ɛ dɔɔ kolosi.
MAT.10.21,1795,Brothers and sisters will hand each other over to be executed. A father will turn his child in. Children will defy their parents and have them executed.,"Mena debaŋ kenaŋ nɛ, naa lolo bia baa lese dɔŋa fa yeŋ. Kya waa lese ɔ bu fa yeŋ, te bia mɔ baa koro seŋ ba lolala nyeeya dɔɔ na baa lese wɔ fa yeŋ."
MAT.10.22,1795,Everyone will hate you on account of my name. But whoever stands firm until the end will be saved.,"Lee maŋ dɔɔ balaŋ pou baa kɔla ŋon. Mɔna walaŋ ŋon ɔ yɛɛ kakyeŋ seŋ keŋkeŋ ɔ kelɛɛdi man kelii ɔto nɛ, Wurubuarɛ waa lɛɛ ɔ nyee."
MAT.10.23,1795,"Whenever they harass you in one city, escape to the next, because I assure that you will not go through all the cities of Israel before the Human One comes.","Nyi akpaa be naase ŋon diyem donɔɔ daale man na, ɛ yeu gyu donɔɔ wɔle man. Ampaŋ yaa mɛɛ yako ŋon nyiaa, ɛ be gyae ɛ ke yɛɛ tom Iserae donɔɔse ŋan man pou taŋ, pɛte maŋ Deniwalaŋ Bu ŋon maa bese kɔŋ ya."
MAT.10.24,1795,"Disciples arent greater than their teacher, and slaves arent greater than their master.","Walaŋ ŋon ɔ ne kasee abɔɔ nɛ ɔ ba kela ŋon ɔ na wola e nɛ ya, te gbeŋi mɔ ba kela ɔ gbeŋgyoo ya."
MAT.10.25,1795,"Its enough for disciples to be like their teacher and slaves like their master. If they have called the head of the house Beelzebul, its certain that they will call the members of his household by even worse names.","Kaboena nyi kaseele waa yɛɛ ŋgba ɔ wolale nɛ, na gbeŋi mɔ ke yɛɛ ŋgba ɔ gbeŋgyoo nɛ. Te akpaa bɛɛ baake dekpaŋalaŋte ŋon nyi ŋon yɛna feliŋkumɛɛ gyoo Bɛlisɛbu na, woŋ dɔɔ te bɔɔ mo yela kumɛɛ gyakaa ɔ dekpaŋalaŋmantena baŋ dɔɔ ya?."
MAT.10.26,1795,"Therefore, dont be afraid of those people because nothing is hidden that wont be revealed, and nothing secret that wont be brought out into the open.","Mena dɔɔ ɛ na yee wɔ ya. Nawolo nyi kolo be kyaa keŋ bɔɔ wuu ke dɔɔ keŋ nyi bɔɔ gyae baa gyuusu ke ya, te nombia aweeseŋ ŋaale mɔ be kyaa keŋ be gyae ka lee debɔɔ ya."
MAT.10.27,1795,"What I say to you in the darkness, tell in the light; and what you hear whispered, announce from the rooftops.","Nombii kamasɛ keŋ me yako ŋon nelim na ɛ yako ke weeseteŋteŋ, te nombii kamasɛ keŋ me kolosi ke adadawoya man do ɛ deŋela man na, ɛ mo ke gyɔ dekpeŋkpeŋ."
MAT.10.28,1795,"Dont be afraid of those who kill the body but cant kill the soul. Instead, be afraid of the one who can destroy both body and soul in hell.","Ɛ na yee balaŋ baŋ baa tale ko deniwalaŋ kaageŋ bo, mɔna bɔɔ tale yɛɛ kolo kpu bela nɛ ya. Mɔna ɛ yee Wurubuarɛ ŋon ɔ ko walaŋ taŋ na, ɔ dana doŋ nyi waa fuŋ e na ɔ woo pou ka do boalaŋ keŋ bɛɛ yem ya nɛ man."
MAT.10.29,1795,Arent two sparrows sold for a small coin? But not one of them will fall to the ground without your Father knowing about it already.,"Akpelee koya yɛɛ aŋmoŋ? Na kaperɛ te bɛɛ yɔɔ akpeleese bala yee? Mɔna akpaa Wurubuarɛ te fa gbɛɛ ya na, be man dokoloŋ gba be gyae waa yala yeŋ ya."
MAT.10.30,1795,Even the hairs of your head are all counted.,"Ɛ nyeenyɔɔse koraŋ nɛ, Wurubuarɛ gyeŋ ŋe yaanɔɔle."
MAT.10.31,1795,Dont be afraid. You are worth more than many sparrows.,"Mena dɔɔ ɛ na yee ya, nawolo nyi ɛ dana tɔnɔɔ kela akpeleese burum."
MAT.10.32,1795,"Therefore, everyone who acknowledges me before people, I also will acknowledge before my Father who is in heaven.","Ɛ man walaŋ kamasɛ ŋon ɔ lɛɛ man do denibalaŋ siaman nyi me yɛɛ ɔ Gbeŋgyoo e nɛ, maŋ mɔ maa lɛɛ e do me kya ŋon ɔ kyaa adido nɛ siaman."
MAT.10.33,1795,"But everyone who denies me before people, I also will deny before my Father who is in heaven.","Mɔna walaŋ kamasɛ ŋon ɔ te lɛɛ maŋ do denibalaŋ siaman nyi me yɛɛ ɔ Gbeŋgyoo e ya nɛ, maŋ mɔ maa bɛɛ e me kya ŋon ɔ kyaa adido nɛ siaman."
MAT.10.34,1795,Dont think that Ive come to bring peace to the earth. I havent come to bring peace but a sword.,"Keŋte Yesu yako wɔ nyiaa, ɛ na gyueŋ nyi wosefɛɛreŋ yaa ma moowɔ kɔŋ tɛɛle kei dɔɔ ya. Koa, na wosefɛɛreŋ ya, mɔna yoo te ma moowɔ kɔŋ, ŋgba mena keŋ Wurubuarɛ nombia aŋmaraseŋ see ne yako nɛ."
MAT.10.35,1795,"Ive come to turn a man against his father, a daughter against her mother, and a daughter-in-law against her mother-in-law .","Bia baala baa koro seŋ tia be kyaɔ, na bia alebia mɔ ka koro seŋ tia be naɔ, na bia ala mɔ ka koro seŋ tia ba awuna."
MAT.10.36,1795,Peoples enemies are members of their own households .,Walaŋ dekpaŋalaŋ man balaŋ gbagba ne gyae la baa kɔla e.
MAT.10.37,1795,Those who love father or mother more than me arent worthy of me. Those who love son or daughter more than me arent worthy of me.,"Akpaa ŋolo ne kɔŋ me gyaŋ ɔ kaa sila maŋ te ɔ ne gyae ɔ kya yaa ɔ naa kela maŋ na, ɔ tekaboena nyi waa yɛɛ me kaseele ya. Te walaŋ ŋon mɔ ɔ ne gyae ɔ bu tobaale yaa ɔ bu alebu kela maŋ na, ɔ tekaboena nyi waa yɛɛ me kaseele ya."
MAT.10.38,1795,Those who dont pick up their crosses and follow me arent worthy of me.,"Te walaŋ kamasɛ ŋon ɔ ta mo ɔ ɔpaŋdaŋ keŋ ka seŋɛɛ fa kaale na yeŋ nɛ na waa sila maŋ ya na, ɔ tekaboena nyi waa yɛɛ me kaseele ya."
MAT.10.39,1795,"Those who find their lives will lose them, and those who lose their lives because of me will find them.","Walaŋ kamasɛ ŋon ɔ mo ŋon gbagba doŋ ɔ ne kɛo ɔ nyeedoŋ nɛ, ke gyae ka lee ɔ nyiŋmaa man. Mɔna walaŋ kamasɛ ŋon ɔ mo ɔ wose fa yeŋ lee maŋ dɔɔ nɛ, waa bese nyiŋ ɔ nyeedoŋ keŋ."
MAT.10.40,1795,"Those who receive you are also receiving me, and those who receive me are receiving the one who sent me.","Walaŋ kamasɛ ŋon ɔ lɛɛ ŋon na maŋ yaa ɔ lɛɛwɔ, te ŋon ɔ lɛɛ maŋ na Wurubuarɛ ŋon ɔ be kpila maŋ nɛ yaa ɔ lɛɛwɔ."
MAT.10.41,1795,Those who receive a prophet as a prophet will receive a prophets reward. Those who receive a righteous person as a righteous person will receive a righteous persons reward.,"Walaŋ kamasɛ ŋon ɔ lɛɛ Wurubuarɛ dekpeŋkpeŋgyɔɔre, nyi keŋ ɔ yɛɛ Wurubuarɛ dekpeŋkpeŋgyɔɔre e dɔɔ nɛ, Wurubuarɛ dekpeŋkpeŋgyɔɔre kom te Wurubuarɛ waa mo tɔ walaŋ ŋonaŋ. Te walaŋ kamasɛ ŋon ɔ lɛɛ walaŋ ŋon ɔ gbɛɛneŋ tenɛɛ Wurubuarɛ siaman nyi keŋ ɔ gbɛɛneŋ tenɛɛ Wurubuarɛ siaman dɔɔ nɛ, walaŋ ŋon ɔ gbɛɛneŋ tenɛɛ Wurubuarɛ siaman nɛ kom te Wurubuarɛ waa mo tɔ walaŋ ŋonaŋ."
MAT.10.42,1795,I assure you that everybody who gives even a cup of cold water to these little ones because they are my disciples will certainly be rewarded.,"Walaŋ kamasɛ ŋon ɔ fa balaŋ kɛwɔ man ŋolo loŋ defɛɛsa leenɔɔ tɔɔ nyi keŋ ɔ yɛɛ me kaseele e dɔɔ nɛ, Wurubuarɛ waa tɔ e kom."
MAT.1.1,1795,"A record of the ancestors of Jesus Christ, son of David, son of Abraham.",Gyoo Defidi na Aberaham be naanabii Yesu Kristo duuluŋ man balaŋ yaa.
MAT.1.2,1795,Abraham was the father of Isaac. Isaac was the father of Jacob. Jacob was the father of Judah and his brothers.,Aberaham lolana Asiki te Asiki mɔ lola Gyekɔpo te Gyekɔpo mɔ lola Gyuda na ɔ naabia.
MAT.1.3,1795,"Judah was the father of Perez and Zerah, whose mother was Tamar. Perez was the father of Hezron. Hezron was the father of Aram.","Gyuda lolana Peresi na Sera baŋ be naa yɛna Tama nɛ, te Peresi mɔ lola Heserɔn, te Heserɔn mɔ lola Ram."
MAT.1.4,1795,Aram was the father of Amminadab. Amminadab was the father of Nahshon. Nahshon was the father of Salmon.,Ram lolana Aminadabo te Aminadabo mɔ lola Nasɔn te Nasɔn mɔ lola Salimɔn.
MAT.1.5,1795,"Salmon was the father of Boaz, whose mother was Rahab. Boaz was the father of Obed, whose mother was Ruth. Obed was the father of Jesse.",Salimɔn na ɔ wɛɛle Rahabo lolana Boase te Boase na ɔ wɛɛle Ruute mɔ lolana Obedi te Obedi mɔ lolana Gyese.
MAT.1.6,1795,"Jesse was the father of David the king. David was the father of Solomon, whose mother had been the wife of Uriah.",Gyese mɔ lolana gyoo Defidi te gyoo Defidi mɔ lolana Solomɔn. Solomɔn ɔ naa yɛna Yuria lialo ŋon gyoo Defidi ba mo yala nɛ.
MAT.1.7,1795,Solomon was the father of Rehoboam. Rehoboam was the father of Abijah. Abijah was the father of Asaph.,Solomɔn mɔ lolana Rehoboam te Rehoboam mɔ lolana Abigya te Abigya mɔ lolana Asa.
MAT.1.8,1795,Asaph was the father of Jehoshaphat. Jehoshaphat was the father of Joram. Joram was the father of Uzziah.,Asa lolana Gyehosafate te Gyehosafate mɔ lolana Gyehoram te Gyehoram mɔ lolana Yusia.
MAT.1.9,1795,Uzziah was the father of Jotham. Jotham was the father of Ahaz. Ahaz was the father of Hezekiah.,Yusia lolana Gyotam te Gyotam mɔ lolana Ahase te Ahase mɔ lolana Hesekia.
MAT.1.10,1795,Hezekiah was the father of Manasseh. Manasseh was the father of Amos. Amos was the father of Josiah.,Hesekia lolana Manase te Manase mɔ lola Amɔn te Amɔn mɔ lola Gyosia.
MAT.1.11,1795,Josiah was the father of Jechoniah and his brothers. This was at the time of the exile to Babylon.,Gyosia lolana Gyekonia na ɔ naabia debaŋ keŋ bɔɔ kyaŋ Iseraetena yoo man mo gyu Babilɔn tɛɛle man nɛ.
MAT.1.12,1795,After the exile to Babylon: Jechoniah was the father of Shealtiel. Shealtiel was the father of Zerubbabel.,Ba ke kyaŋ Iseraetena gyu Babilɔn tɛɛle man wɔle nɛ te Gyekonia lola Selateli te Selateli mɔ lola Serubabeli.
