verse_key,version_id,eng,local
MAT.16.11,1836,Dont you know that I wasnt talking about bread? But be on your guard for the yeast of the Pharisees and Sadducees.,Mɩnɛ ɩɩ waa sʋ nɩɩ fɛn mɛɛ taalɛ bɩɩ fɛɛ man gyɛ bodobodo asɩn nɩɩ n tɔwɛ? Amaa fan baa fan da fanɛ n‐yɩɩ sʋ lɩɩ Farasii yɛ Sadusi abi kɩfɛ tinsa mʋ sʋ.
MAT.16.12,1836,"Then they understood that he wasnt telling them to be on their guard for yeast used in making bread. No, he was telling them to watch out for the teaching of the Pharisees and Sadducees.","Tʋtɔ nɩɩ abɩɩlapʋ mʋ ba lan nu kasɛ fɛɛ man gyɛ kɩfɛ tin agyitɔ mʋ asɩn nɩɩ ɛɛ tɔwɛ bamʋ yɛ ba baa ba da sʋ, amaa Farasii yɛ Sadusi abi asɩn kaapʋsa nɩɩ ɔ dɩyɛ."
MAT.16.13,1836,"Now when Jesus came to the area of Caesarea Philippi, he asked his disciples, Who do people say the Human One is.","Nɩɩ Yesu kpee kabaafʋn mʋ nɩɩ kɩ bʋ tiri Kasariya Filipi kadɛ tɔ mʋ. Maa bʋ tʋtɔ mʋ, nɩɩ ɔ taasɛ mʋ abɩɩlapʋ mʋ yɛ, Anɩmʋ nɩɩ asa ba yɛ mɛ, Daadimaadi Obii‐nyɩnsa mʋ n gyɛ."
MAT.16.14,1836,"They replied, Some say John the Baptist, others Elijah, and still others Jeremiah or one of the other prophets.","Nɩɩ ba lɛɛ kɔnɔ yɛ, Akʋ ba yɛ fʋ ɩ gyɛ Gyɔn Okyugyeepu mʋ, nɩɩ akʋ ba yɛ fʋ ɩ gyɛ Eligya, nɩɩ akʋ mɔɔ ba yɛ fʋ ɩ gyɛ Gyeremiya abɛɛ Ɩbwaarɛ atɔwɛpʋ mʋ tɔ ɔkʋ."
MAT.16.15,1836,"He said, And what about you? Who do you say that I am.","Nɩɩ Yesu taasɛ bamʋ yɛ, Nɩɩ fanɔɔ fan fa? Anɩmʋ nɩɩ fan yɛ n gyɛ."
MAT.16.16,1836,"Simon Peter said, You are the Christ, the Son of the living God.","Nɩɩ Simon Pita lɛɛ kɔnɔ yɛ, Fʋ ɩ gyɛ Krisito, Ɩbwaarɛ mʋ nɩɩ ɔ tɛ kakpaa mʋ Mu‐Bii."
MAT.16.17,1836,"Then Jesus replied, Happy are you, Simon son of Jonah, because no human has shown this to you. Rather my Father who is in heaven has shown you.","Nɩɩ Yesu tɔwɛ mʋ yɛ, Fʋ Simon, Gyona mu‐bii! Kusee ɩ gyɛ sa fʋ, lɩɩ fɛɛ man gyɛ nyɩmɩsa ɩ lɛɛ falɛ kesintin asɩn nɩmʋ kaapʋ fʋ, amaa mɛ‐Sɛ mʋ nɩɩ ɔ bʋ sʋsʋ mʋ ɩ lɛɛ falɛ asɩn mʋ kaapʋ fʋ."
MAT.16.18,1836,I tell you that you are Peter. And Ill build my church on this rock. The gates of the underworld wont be able to stand against it.,"Ɩmʋ sʋ n tɔwɛ fʋ yɛ, fʋ gyɛ Pita, nɩɩ kanɩn kɩfʋlɛ maŋa sʋ nɩɩ n biti n pɔyɩ mɛ, Krisito kʋbʋ mʋ, nɩɩ lewu gbaa mɛɛ taalɛ gyii kɩmʋ sʋ."
MAT.16.19,1836,Ill give you the keys of the kingdom of heaven. Anything you fasten on earth will be fastened in heaven. Anything you loosen on earth will be loosened in heaven.,"N biti n taa sʋsʋ kuwura‐gyii ɩsafwɩɩ kpini sa fʋ. Kʋtɔ kʋmaa mʋ nɩɩ fu kyula kasɛ sʋ nfɩɩ mʋ, Ɩbwaarɛ gbaa kyula kɩmʋ sʋsʋ. Nɩɩ kʋtɔ kʋmaa mʋ nɩɩ fu kina kasɛ sʋ nfɩɩ mʋ, Ɩbwaarɛ gbaa kina kɩmʋ sʋsʋ."
MAT.16.20,1836,Then he ordered the disciples not to tell anybody that he was the Christ.,"Tʋtɔ nɩɩ Yesu da mʋ abɩɩlapʋ mʋ amu tɔ yɛ, ba man kan waa tɔwɛ ɔkʋ yɛ mʋ ɩ gyɛ Krisito."
MAT.16.21,1836,"From that time Jesus began to show his disciples that he had to go to Jerusalem and suffer many things from the elders, chief priests, and legal experts, and that he had to be killed and raised on the third day.","Lɩɩ kanɩn saŋa maŋa ɩɩ sʋ ii kpee mʋ, Yesu piili bugi tɔ ɛɛ tɔwɛ mʋ abɩɩlapʋ mʋ yɛ, I tiri fɛɛ n maa kpee Gyerusalem naa gyii awʋrʋfɔ gaa lɩɩ abɩlɩsa, yɛ aseepu‐bɩlɩsa yɛ nbara akaapʋpʋ kpini abaa tɔ. Bee biti ba mɔɔ mɛ, kɛ kakɛ sasapʋ mʋ, n kyiŋi ba nkpa tɔ."
MAT.16.22,1836,"Then Peter took hold of Jesus and, scolding him, began to correct him: God forbid, Lord! This wont happen to you.","Nɩɩ Pita taa Yesu kpee ɩkaa sʋ tɔwɛ yii mʋ yɛ, Afuloo! Ɔnyɩrɩpɛ! Ɩbwaarɛ ɔ taa ɩmʋ kpee kata‐kata. Ɩnɩmʋ ɩ mɛɛ yɛ ɩ ba fʋ sʋ kakaakʋ."
MAT.16.23,1836,"But he turned to Peter and said, Get behind me, Satan. You are a stone that could make me stumble, for you are not thinking Gods thoughts but human thoughts.","Nɩɩ Yesu biliŋi tɔwɛ Pita yɛ, Sɩtaanɛ, taa lɩɩ mɛ sʋ! Fii kun mɛ ɔkpa nɩn, lɩɩ fɛɛ fʋ nfɛɛrɛ ɩ man gyan Ɩbwaarɛ atɔ sʋ, amɔɔ ɩ gyan nyɩmɩsa lɛɛ sʋ nɩn."
MAT.16.24,1836,"Then Jesus said to his disciples, All who want to come after me must sayno to themselves, take up their cross, and follow me.","Tʋtɔ nɩɩ Yesu tɔwɛ mʋ abɩɩlapʋ mʋ yɛ, Nɩɩ ɔkʋ kan ee biti o buu mɛ mʋ, ɩ dagaa maa kina mʋ n‐yɩɩ, kɛ ɔ sʋla mʋ gbaa‐gbaa mʋ oyu‐laasa kɛ o buu mɛ."
MAT.16.25,1836,All who want to save their lives will lose them. But all who lose their lives because of me will find them.,"Lɩɩ fɛɛ ɔkʋmaa mʋ nɩɩ ee biti ɔ mɔlɩgɛ mʋ gbaa‐gbaa mʋ nkpa mʋ, ii biti ɔ pan ɩmʋ, amaa ɔkʋmaa mʋ nɩɩ ɔ pan mʋ nkpa lɩɩ mɛ sʋ mʋ, ii biti o bwii nyɛ mʋ nkpa mʋ."
MAT.16.26,1836,Why would people gain the whole world but lose their lives? What will people give in exchange for their lives?.,"Nɩɩ nyɩmɩsa kan nyɛ dulinyaa tɔ kʋtɔ kʋmaa, nɩɩ ɔ pan mʋ nkpa mʋ, mɩnɛ tɔnɔ nɩɩ ɔ nyɛ? Abɛɛ mɩnɛ nɩɩ nyɩmɩsa ɩ taalɛ taa kyɛrɛ mʋ nkpa?."
MAT.16.27,1836,For the Human One is about to come with the majesty of his Father with his angels. And then he will repay each one for what that person has done.,"Lɩɩ fɛɛ mɛ, Daadimaadi Obii‐nyɩnsa mʋ n biti n baa yɛ Ɔsɛ mʋ bʋnyaa, yɛ mɛ nbɔɔ, kɛ n ba ka ɔkʋmaa nɩmʋ kʋkɔ lɩɩ mu kusun mʋ nɩɩ ɔ waa mʋ sʋ."
MAT.16.28,1836,I assure you that some standing here wont die before they see the Human One coming in his kingdom.,"N tɔwɛ fanɛ kesintin nɩn fɛɛ asa kʋ ba yɩla nfɩɩ, nɩɩ ba mɛɛ yɛ ba wu, naa fʋʋ saŋa mʋ nɩɩ bee biti ba wu mɛ, Daadimaadi Obii‐nyɩnsa maa ba yɛ mu kuwura‐gyii mʋ."
MAT.1.1,1836,"A record of the ancestors of Jesus Christ, son of David, son of Abraham.","Kanan mʋ nɩɩ Yesu Krisito kakʋʋgɛ tɔ kɩnaana ki du ndee. Yesu Krisito lɩɩ Owura Dawidi kanaan tɔ, nɩɩ Dawidi mɔɔ lɩɩ Abraham kanaan tɔ."
MAT.1.2,1836,Abraham was the father of Isaac. Isaac was the father of Jacob. Jacob was the father of Judah and his brothers.,"Abraham mu‐bii ɩ gyɛ Isaki, nɩɩ Isaki mu‐bii ɩ gyɛ Gyekobu, nɩɩ Gyekobu mɔɔ mu‐bii ana ɩ gyɛ Gyuda maa mu‐supu ana."
MAT.1.3,1836,"Judah was the father of Perez and Zerah, whose mother was Tamar. Perez was the father of Hezron. Hezron was the father of Aram.","Gyuda mu‐bii ana ɩ gyɛ Peresi maa Sera, nɩɩ bamʋ‐nyi ɩ gyɛ Tama. Peresi mu‐bii ɩ gyɛ Hesiron, nɩɩ Hesiron mɔɔ mu‐bii ɩ gyɛ Ram."
MAT.1.4,1836,Aram was the father of Amminadab. Amminadab was the father of Nahshon. Nahshon was the father of Salmon.,"Nɩɩ Ram mu‐bii ɩ gyɛ Aminada, nɩɩ Aminada mu‐bii ɩ gyɛ Naason, nɩɩ Naason mu‐bii ɩ gyɛ Salimon."
MAT.1.5,1836,"Salmon was the father of Boaz, whose mother was Rahab. Boaz was the father of Obed, whose mother was Ruth. Obed was the father of Jesse.","Nɩɩ Salimon mu‐bii ɩ gyɛ Bowasi, nɩɩ mu‐nyi ɩ gyɛ Rahabu, nɩɩ Bowasi mu‐bii ɩ gyɛ Obedi, nɩɩ mu‐nyi ɩ gyɛ Rufu, nɩɩ Obedi mu‐bii ɩ gyɛ Gyeese."
MAT.1.6,1836,"Jesse was the father of David the king. David was the father of Solomon, whose mother had been the wife of Uriah.",Nɩɩ Gyeese mu‐bii ɩ gyɛ Owura Dawidi. Nɩɩ Owura Dawidi taa ɔkyɩɩ mʋ nɩɩ ɔ daa ɔ gyɛ Yuriya mʋ‐ka kʋʋgɛ Solomon.
MAT.1.7,1836,Solomon was the father of Rehoboam. Rehoboam was the father of Abijah. Abijah was the father of Asaph.,"Solomon mu‐bii ɩ gyɛ Rehobowam, nɩɩ Rehobowam mu‐bii ɩ gyɛ Abigya, nɩɩ Abigya mu‐bii ɩ gyɛ Asa."
MAT.1.8,1836,Asaph was the father of Jehoshaphat. Jehoshaphat was the father of Joram. Joram was the father of Uzziah.,"Nɩɩ Asa mu‐bii ɩ gyɛ Gyehosafati, nɩɩ Gyehosafati mu‐bii ɩ gyɛ Gyehoram, nɩɩ Gyehoram mu‐bii ɩ gyɛ Yusiya."
MAT.1.9,1836,Uzziah was the father of Jotham. Jotham was the father of Ahaz. Ahaz was the father of Hezekiah.,"Nɩɩ Yusiya mu‐bii ɩ gyɛ Gyotam, nɩɩ Gyotam mu‐bii ɩ gyɛ Ahasi, nɩɩ Ahasi mu‐bii ɩ gyɛ Hesekiya."
MAT.1.10,1836,Hezekiah was the father of Manasseh. Manasseh was the father of Amos. Amos was the father of Josiah.,"Nɩɩ Hesekiya mu‐bii ɩ gyɛ Manase, nɩɩ Manase mu‐bii ɩ gyɛ Amon, nɩɩ Amon mu‐bii ɩ gyɛ Gyosiya."
MAT.1.11,1836,Josiah was the father of Jechoniah and his brothers. This was at the time of the exile to Babylon.,Nɩɩ Gyosiya mu‐bii ɩ gyɛ Gyekoniya maa mu‐supu ana. Kanan saŋa maŋa nɩɩ Babilon abi ba kɔ kɩtaa Ɩsɩrayɩ abi waa bamʋ anyɛ mʋ.
MAT.1.12,1836,After the exile to Babylon: Jechoniah was the father of Shealtiel. Shealtiel was the father of Zerubbabel.,"Nɩɩ lɩɩ saŋa mʋ nɩɩ ba yɛgɛ Ɩsɩrayɩ abi mʋ nɩɩ ba kɩtaa kpee Babilon naa fʋʋ saŋa mʋ nɩɩ ba kʋʋgɛ Yesu mʋ, ɩmʋ kakʋʋgɛ tɔ nkyaga sʋ ndee. Gyekoniya mu‐bii ɩ gyɛ Selatiye, nɩɩ Selatiye mu‐bii ɩ gyɛ Serubabeli."
MAT.1.13,1836,Zerubbabel was the father of Abiud. Abiud was the father of Eliakim. Eliakim was the father of Azor.,"Nɩɩ Serubabeli mu‐bii ɩ gyɛ Abiyudi, nɩɩ Abiyudi, mu‐bii ɩ gyɛ Eliyakim, nɩɩ Eliyakim mu‐bii ɩ gyɛ Aso."
MAT.1.14,1836,Azor was the father of Zadok. Zadok was the father of Achim. Achim was the father of Eliud.,"Aso mu‐bii ɩ gyɛ Sadoki, nɩɩ Sadoki mu‐bii ɩ gyɛ Akim, nɩɩ Akim mu‐bii ɩ gyɛ Eliyudi."
MAT.1.15,1836,Eliud was the father of Eleazar. Eleazar was the father of Matthan. Matthan was the father of Jacob.,"Nɩɩ Eliyudi mu‐bii ɩ gyɛ Eleyasa, nɩɩ Eleyasa mu‐bii ɩ gyɛ Matan, nɩɩ Matan mu‐bii ɩ gyɛ Gyekobu."
MAT.1.16,1836,"Jacob was the father of Joseph, the husband of Mary—of whom Jesus was born, who is called the Christ.","Nɩɩ Gyekobu mu‐bii ɩ gyɛ Gyosefu, Mɛɛrɩ mu‐kuli mʋ. Nɩɩ Mɛɛrɩ maŋa ɩ kʋʋgɛ Yesu mʋ nɩɩ bɛɛ tɩɩ yɛ Krisito mʋ."
MAT.1.17,1836,"So there were fourteen generations from Abraham to David, fourteen generations from David to the exile to Babylon, and fourteen generations from the exile to Babylon to the Christ.",Ɩmʋ sʋ lɩɩ Abraham saŋa naa fʋʋ Owura Dawidi kanaana tɔ kakʋʋgɛ nkyaga sʋ mʋ ɩ gyɛ kudu ana. Nɩɩ lɩɩ Dawidi naa fʋʋ saŋa mʋ nɩɩ ba kɩtaa bamʋ waa anyɛ mʋ kanaana tɔ kakʋʋgɛ nkyaga sʋ ɩ gyɛ kudu ana. Nɩɩ lɩɩ saŋa mʋ nɩɩ ba yɛgɛ Ɩsɩrayɩ abi lɩɩ Babilon naa fʋʋ Krisito kakʋʋgɛ saŋa mʋ gbaa gyɛ kanaana tɔ kakʋʋgɛ nkyaga sʋ kudu ana.
MAT.1.18,1836,"This is how the birth of Jesus Christ took place. When Mary his mother was engaged to Joseph, before they were married, she became pregnant by the Holy Spirit.","Yesu Krisito kakʋʋgɛ asɩn ndee. Ba taa mu‐nyi Mɛɛrɩ sa Gyosefu kekili, amaa pɔyɩ kɛ ba bɩɩ abaa mʋ, ɩ ba fɛɛ ɔkyɩɩ mʋ sʋ ɔtɔ, nɩɩ Kayaayu Kyɩrɛkyɩrɛ mʋ ɩ yɛgɛ nɩɩ ɩ ba kanɩn."
MAT.8.1,1836,"Now when Jesus had come down from the mountain, large crowds followed him.","Yesu maa kpɩlɩgɛ lɩɩ kɩbɩɩ mʋ sʋ ba mʋ, asa damantɛ ba buu mʋ."
MAT.1.19,1836,"Joseph her husband was a righteous man. Because he didnt want to humiliate her, he decided to call off their engagement quietly.","Gyosefu mʋ nɩɩ ɔ gyɛ mu‐kuli mʋ gyɛ ɔsa mʋ nɩɩ mʋ ɩkpa i kyiigi, nɩɩ maa mee biti fɛɛ ɔ ŋaabaa Mɛɛrɩ asa nsana tɔ sʋ mʋ, ɔ waa mʋ nfɛɛrɛ fɛɛ ee biti ɔ baala kina mʋ."
MAT.8.2,1836,"A man with a skin disease came, kneeled before him, and said, Lord, if you want, you can make me clean.","Tʋtɔ nɩɩ ɔnyɩn kʋ mʋ nɩɩ ɛɛ lɔ kibootoo ba muŋa mu amulii sʋ mu ansi tɔ nɩɩ ɔ tɔwɛ yɛ, Ɔnyɩrɩpɛ nɩɩ ɩ pɩrɛ fʋ mʋ, fɩɩ taalɛ yɛgɛ mɛ n‐yɩɩ ɩ lɔŋɔ sʋ."
MAT.1.20,1836,"As he was thinking about this, an angel from the Lord appeared to him in a dream and said, Joseph son of David, dont be afraid to take Mary as your wife, because the child she carries was conceived by the Holy Spirit.","Amaa Gyosefu, maa fɛ falɛ nfɛɛrɛ mʋ, nɩɩ Ɔnyɩrɩpɛ Ɩbwaarɛ kabɔɔ lɛɛ mʋ n‐yɩɩ kaapʋ mʋ idee tɔ tɔwɛ mʋ yɛ, Gyosefu, Dawidi kanaana‐bii, man waa kufuu fɛɛ fʋ mɛɛ yɛ fʋ taa Mɛɛrɩ kili, lɩɩ fɛɛ Kayaayu Kyɩrɛkyɩrɛ mʋ ɩ yɛgɛ nɩɩ ɔ nyɛ ɔtɔ."
MAT.8.3,1836,"Jesus reached out his hand and touched him, saying, I do want to. Become clean. Instantly his skin disease was cleansed.","Nɩɩ Yesu tɛɛŋɛ mʋ kɩbaa mata ɔnyɩn mʋ. Nɩɩ ɔ tɔwɛ mʋ yɛ, Ɩ pɩrɛ mɛ, fʋ n‐yɩɩ ɩ lɔŋɔ sʋ. Opula tɔ nɩɩ mʋ kibootoo mʋ kɩ lʋwɛ."
MAT.1.21,1836,"She will give birth to a son, and you will call him Jesus, because he will save his people from their sins.","Ee biti ɔ kʋʋgɛ obii‐nyɩnsa, kɛ fʋ yɩla mʋ kɩtɩɩ yɛ Yesu, kpalɩ fɛɛ mʋ ii biti ɔ ba mɔlɩgɛ mʋ asa lɩɩ bamʋ alibi tɔ."
MAT.8.4,1836,"Jesus said to him, Dont say anything to anyone. Instead, go and show yourself to the priest and offer the gift that Moses commanded. This will be a testimony to them.","Nɩɩ Yesu tɔwɛ mʋ yɛ, Man waa fʋ tɔwɛ ɔkʋ, amaa taa fʋ n‐yɩɩ naa kaapʋ Ɩbwaarɛ Oseepu, kɛ fʋ lɛɛ saraga fɛɛ kanan mʋ nɩɩ Mosesi nbara ɩ kaapʋ mʋ, kɛ ɔkʋmaa nɩmʋ o wu fɛɛ fʋ n‐yɩɩ ɩ lɔŋɔ sʋ."
MAT.1.22,1836,Now all of this took place so that what the Lord had spoken through the prophet would be fulfilled.,"Ɩnɩmʋ kpini ɩ ba waa, kɛ ɩ ba tɔ fɛɛ kanan mʋ nɩɩ Ɔnyɩrɩpɛ bɔla mʋ ɔtɔwɛpʋ sʋ tɔwɛ yɛ."
MAT.8.5,1836,"When Jesus went to Capernaum, a centurion approached.","Yesu maa loo Kapanum kadɛ tɔ mʋ, Roma anaakɔpʋ ɔbɩlɩsa kʋ ba mʋ asɛ ba kʋlɛ mʋ yɛ ɔ kyɛ mʋ tɔ."
MAT.13.1,1836,That day Jesus went out of the house and sat down beside the lake.,Kanɩn kakɛ maŋa nɩɩ Yesu lɩɩ kɩkpaara sʋ kpee naa kyɩna ɔbʋn kaa ɛɛ kaapʋ.
MAT.1.23,1836,"Look! A virgin will become pregnant and give birth to a son, And they will call him, Emmanuel.","Kibite mʋ nɩɩ ɔ man nyi ɔnyɩn ii biti ɔ nyɛ ɔtɔ kʋʋgɛ obii‐nyɩnsa, kɛ ba tɩɩ mʋ yɛ Emanuweli, kɩmʋ kasɛ ɩ gyɛ yɛ, Ɩbwaarɛ bʋ anɛ asɛ."
MAT.8.6,1836,"pleading with him, Lord, my servant is flat on his back at home, paralyzed, and his suffering is awful.","Ɔ tɔwɛ mʋ yɛ, Ɔnyɩrɩpɛ, mɛ kɩyaafɔlɛ dɛ mɛ kɩkpaara sʋ ɛɛ lɔ mʋgʋlɛ‐mʋgʋlɛ, ɩɩ tɔɔrɔɔ mʋ gaa."
MAT.13.2,1836,Such large crowds gathered around him that he climbed into a boat and sat down. The whole crowd was standing on the shore.,"Asa damantɛ ba maa kyaabɔɔ mʋ mʋ, o loo ɔkʋlɩ tɔ naa kyɩna yɛgɛ asa mʋ ba yɩlɛ ɔbʋn‐kaa."
MAT.1.24,1836,"When Joseph woke up, he did just as an angel from God commanded and took Mary as his wife.","Ɩmʋ sʋ Gyosefu maa kyiŋi mʋ, o kili Mɛɛrɩ taa mʋ kpee mʋ kɩkpaara sʋ fɛɛ kanan mʋ nɩɩ Ɩbwaarɛ kabɔɔ sa kɔnɔ yɛ ɔ waa mʋ."
MAT.8.7,1836,"Jesus responded, Ill come and heal him.","Ɩmʋ sʋ, Yesu tɔwɛ mʋ yɛ, N biti n naa kyɛ mʋ kʋlɔ."
MAT.13.3,1836,He said many things to them in parables: A farmer went out to scatter seed.,"Nɩɩ ɔ taa aŋasan tɔ kaapʋ bamʋ atɔ damantɛ. Ɔ bɔ bamʋ kɩŋasan kʋ yɛ, Ɔdɔɔpʋ kʋ ɩ bʋ tɔ nɩɩ o kpee ɔ naa ŋmatɛ ayu."
MAT.1.25,1836,But he didnt have sexual relations with her until she gave birth to a son. Joseph called him Jesus.,Amaa Gyosefu man dɛ yɛ Mɛɛrɩ halɩɩ naa fʋʋ saŋa mʋ nɩɩ ɔ kʋʋgɛ obii‐nyɩnsa mʋ. Nɩɩ Gyosefu yɩla mʋ kɩtɩɩ yɛ Yesu.
MAT.8.8,1836,"But the centurion replied, Lord, I dont deserve to have you come under my roof. Just say the word and my servant will be healed.","Nɩɩ anaakɔpʋ ɔbɩlɩsa mʋ lɛɛ mʋ kɔnɔ yɛ, Ɔnyɩrɩpɛ n man dagaa fɛɛ fʋ ba mɛ kɩkpaara sʋ. Amaa dan sa kɔnɔ, mɛ kɩyaafɔlɛ mʋ ii biti ɔ kpaarɛ."
MAT.13.4,1836,"As he was scattering seed, some fell on the path, and birds came and ate it.","Maa naa ŋmatɛ ɩmʋ mʋ, ɩkʋ ɩ tɩyɛ ɔkpakaa, nɩɩ nbwiibi ba ba tasɛ ɩmʋ gyii."
MAT.8.9,1836,"Im a man under authority, with soldiers under me. I say to one, Go, and he goes, and to another, Come, and he comes. I say to my servant, Do this, and the servant does it.","Lɩɩ fɛɛ ngbaa mɛ n bʋ akʋ ɔlʋn kasɛ nɩn, yɛgɛ anaakɔpʋ ba bʋ mɛ kasɛ. N kan tɔwɛ ɔkʋ yɛ, Kpe nfɩɩ, nɩɩ ee kpee. Nɩɩ n tɔwɛ ɔkʋ yɛ, Ba nfɩɩ, nɩɩ ɛɛ ba. Nɩɩ n tɔwɛ mɛ kɩyaafɔlɛ yɛ, Waa ɩnɩmʋ, nɩɩ ɛɛ waa ɩmʋ."
MAT.13.5,1836,Other seed fell on rocky ground where the soil was shallow. They sprouted immediately because the soil wasnt deep.,"Nɩɩ ɩkʋ ɩ tɩyɛ afʋlɛ sʋ, katɩn mʋ nɩɩ ɩsɛ ɩ man kyɔ. Nɩɩ ɩ kɔyɩ bilen kpalɩ fɛɛ ɩsɛ mʋ maa man bʋnyɛ sʋ."
MAT.8.10,1836,"When Jesus heard this, he was impressed and said to the people following him, I say to you with all seriousness that even in Israel I havent found faith like this.","Yesu maa nu kanɩn mʋ, i kyinkyin mʋ, nɩɩ ɔ tɔwɛ bamʋ nɩɩ ba buu mʋ mʋ yɛ, N tɔwɛ fanɛ kesintin fɛɛ Ɩsɩrayɩ abi kpini tɔ mʋ, n man pɩɩta wu ɔsa mʋ nɩɩ ɔ sʋ falɛ kɩkɔɔlɛ‐gyii damantɛ nɩmʋ kedubi."
MAT.13.6,1836,"But when the sun came up, it scorched the plants, and they dried up because they had no roots.","Amaa kyɔwɛ maa ba ɛɛ da mʋ, i fugya ɩmʋ, nɩɩ i wu lɩɩ fɛɛ ɩmʋ ilin ɩ man kyɔ."
MAT.8.11,1836,I say to you that there are many who will come from east and west and sit down to eat with Abraham and Isaac and Jacob in the kingdom of heaven.,"N tɔwɛ fanɛ yɛ asa gaalaagaa bee biti ba lɩɩ kyɔwɛ kɩlɩɩ yɛ kyɔwɛ kɩtɩyɛ, kɛ ba maa Abraham maa Isaki yɛ Gyekobu ba ba bʋga kyɩna bamʋ ɩkyɩnakpa mʋ nɩɩ ɩ gyɛ kuwura‐gyii kensi‐gyii ngyaŋɛ mʋ tɔ."
MAT.13.7,1836,Other seed fell among thorny plants. The thorny plants grew and choked them.,"Nɩɩ ɩkʋ mɔɔ ɩ tɩyɛ iwii tɔ, nɩɩ iwii mʋ ɩ dan nyan kɩtaa ɩmʋ."
